# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.5891963493943513,-0.45304842604215695,-2.1242420308616623,-5.020444635390969,135.60799666575485,0.0,0.057849053770089996,17.28636744819213,-7.187059991523104,56.4774779208031
 1.5908833833509326,-0.45664638193547924,-2.1327110099274984,-5.020040665333482,135.5960472859605,0.0,0.05671429089595932,17.632240202640816,-7.083070111150389,61.640656352556526
 1.5925572694577355,-0.46023036175832266,-2.1411133100859425,-5.019636715004997,135.58437847349296,0.0,0.055525030990514423,18.009895396021196,-6.971091055783157,66.89765505080608
 1.5942183765021798,-0.463800829612202,-2.149450792964077,-5.019232749640692,135.57299807289175,0.0,0.05428161567060559,18.422443540889606,-6.851094057583469,72.23917242480968
 1.5958670664433807,-0.4673582495861621,-2.157725285428126,-5.018828742305676,135.5619138241231,0.0,0.052984504382453855,18.873442559390178,-6.723064471767084,77.65534477824899
 1.5975036946479966,-0.470903085756953,-2.1659385807927194,-5.0184246742352485,135.55113335035256,0.0,0.051634256752387975,19.366987401319612,-6.587002313760644,83.13565513700881
 1.5991286101149413,-0.47443580218923065,-2.1740924399715955,-5.018020533835569,135.54066414593515,0.0,0.05023154830879025,19.907807616294505,-6.4429224968146395,88.66911533367596
 1.6007421556895653,-0.47795686293577605,-2.1821885925755544,-5.017616317311153,135.530513564114,0.0,0.04877716016867477,20.501398534517616,-6.29085535653658,94.24409367147159
 1.6023446682678772,-0.4814667320377339,-2.190228737957886,-5.017212027627926,135.52068880488196,0.0,0.047271989728537946,21.15417619910979,-6.130846874478252,99.8485030469324
 1.603936478991339,-0.48496587352486453,-2.1982145462123244,-5.016807674891538,135.51119690307704,0.0,0.04571704430401428,21.873680051363095,-5.96295882732915,105.4698556019144
 1.6055179134327426,-0.4884547514158254,-2.2061476591244986,-5.016403275708647,135.50204471607657,0.0,0.044113443980891454,22.668826320456148,-5.787269304927351,111.09503992204233
 1.6070892917736268,-0.4919338297184636,-2.2140296910801744,-5.015998853108803,135.4932389121747,0.0,0.042462417318760715,23.55023720136114,-5.603872519277036,116.71077606116464
 1.608650928973685,-0.4954035724301303,-2.221862229932541,-5.0155944364510585,135.484785958816,0.0,0.04076530384202625,24.53066470141376,-5.412879097889734,122.30332460074423
 1.6102031349325685,-0.49886444353801557,-2.2296468378298755,-5.015190060817805,135.47669211100774,0.0,0.03902355727486548,25.625546972984083,-5.21441614235701,127.85864813679628
 1.6117462146444774,-0.5023169070194958,-2.237385052006899,-5.014785767256542,135.4689634001567,0.0,0.037238727170668035,26.85376423895803,-5.008627092557391,133.36255295912954
 1.6132804683459048,-0.5057614268425052,-2.245078385540255,-5.01438160207762,135.4616056230222,0.0,0.03541247268504373,28.23863808929515,-4.795671750802243,138.80060485240924
