# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,174.9920478842974,0.0,0.022516635629193905,44.411608220166414,0.0,0.0
 0.09798644005677729,0.01200167804375051,0.12248305007097161,1.25,174.9920478842974,0.0,0.022516635629193905,44.411608220166414,0.0,0.0
 0.13858313942519088,0.02400660816617737,0.29571197435246027,4.267069170068296,174.97656232346765,0.0,0.02160064585003187,46.29491205692466,-0.3814487648171468,-9.396053638634829
 0.16974011701844222,0.036014634156793075,0.38540407055454146,2.878716201969111,174.96170279594213,0.0,0.020686957006658447,48.339637370451975,-0.47692455024094427,-3.0643468269039604
 0.19601142763370455,0.04802559970375375,0.4571894308151836,2.7324620880900548,174.94746823668177,0.0,0.01977546069947685,50.567722046872696,-0.5418290495218986,-2.4705466823283655
 0.21916085124529588,0.0600393483982034,0.5189653485987508,2.6685726098439377,174.9338576302592,0.0,0.01886604700655819,53.00527448343479,-0.5879458016280245,-1.992133924364076
 0.24009285493509303,0.07205572373860454,0.5740671327254862,2.6324180400175248,174.92087001072474,0.0,0.017958607154646755,55.68360571556085,-0.6204670955989188,-1.5536636842246525
 0.25934466508497234,0.08407456913504562,0.6242969000250825,2.609093218172592,174.9085044614667,0.0,0.017053034691957444,58.64058908363214,-0.6423057967937831,-1.134371314948856
 0.2772662661248873,0.09609572791354608,0.6707636640123252,2.5927797345645613,174.8967601151038,0.0,0.01614922062540575,61.922492929894865,-0.6553179225871854,-0.7260582223888166
 0.2941007219580715,0.10811904332032367,0.7142087351036993,2.5807232215807536,174.88563615332575,0.0,0.015247057845960596,65.58642395817564,-0.6607853493007404,-0.3247759694600651
 0.31002497773705007,0.12014435852607307,0.7551571246189036,2.5714476132228334,174.87513180682583,0.0,0.014346439982012621,69.7037035845678,-0.6596444220508417,0.0716471316295163
 0.32517259002592347,0.1321715166302092,0.7939969597037169,2.564089596704482,174.86524635516298,0.0,0.013447259800540663,74.36459284885638,-0.6526079143261823,0.4645291674007424
 0.33964730019843503,0.14420036066510739,0.8310248627804482,2.5581101545680527,174.85597912667222,0.0,0.012549410107227127,79.68502036793795,-0.6402358582881521,0.854736011331363
 0.3535315924783363,0.15623073360033563,0.8664736158459616,2.55315520235976,174.84732949838997,0.0,0.011652786433227003,85.81638440987632,-0.622979415003388,1.2428752533353316
 0.36689233117835945,0.1682624783468638,0.9005299045708716,2.5489824694237146,174.83929689594547,0.0,0.010757281436646454,92.96028981758673,-0.6012094559169164,1.6293978630413537
 0.37978461028459504,0.1802954377612772,0.9333461768286916,2.545420556552165,174.8318807935032,0.0,0.009862790809088615,101.3911801798021,-0.5752359517803292,2.0146557426006018
 0.39225446297011224,0.19232945464996398,0.9650488415683834,2.5423447685562572,174.82508071368812,0.0,0.008969208506722257,111.49255803904194,-0.5453215837079232,2.398935162012716
 0.40434081839290936,0.20436437177330968,0.9957441017037774,2.539662210950451,174.81889622752314,0.0,0.008076429674571206,123.8170875366524,-0.5116915686007723,2.7824777553470343
 0.4160769465854811,0.2164000318498717,1.0255222062229898,2.537302254252829,174.81332695438377,0.0,0.007184346891913927,139.19149715968095,-0.47454092593156677,3.1654939397065838
 0.4274915461719063,0.22843627756055898,1.054460615946736,2.535210237086294,174.80837256193902,0.0,0.006292857150440135,158.9103289799067,-0.43403996848584225,3.548171544614688
 0.4386095772349599,0.2404729515527879,1.08262640425858,2.533343192882592,174.80403276612049,0.0,0.005401856595062558,185.12153782720313,-0.39033852252389967,3.9306821247484383
 0.4494529087187288,0.2525098964446575,1.1100781074421107,2.531666879742858,174.80030733108882,0.0,0.004511237869058416,221.6686481683396,-0.3435692284481187,4.313184941896204
 0.46004082847424893,0.26454695482909174,1.1368671714912248,2.5301536720796705,174.79719606921464,0.0,0.0036208967450832123,276.17468003137407,-0.29385015621594585,4.695830095071436
 0.4703904499693832,0.27658396927799855,1.1630390980545404,2.5287810356755567,174.7946988410453,0.0,0.0027307255241963927,366.20304426029173,-0.24128690798050903,5.07876044164019
 0.48051704015272867,0.2886207823464239,1.18863436265264,2.527530406058542,174.7928155553173,0.0,0.0018406262216508374,543.2933575743102,-0.1859743204694857,5.462113752958236
 0.49043428638437647,0.3006572365766908,1.2136891581713778,2.5263863509593123,174.7915461689333,0.0,0.0009504974458315586,1052.0806808956054,-0.1279978689991732,5.84602319193192
 0.500154515726932,0.3126931745025525,1.2382360026391441,2.525335936293112,174.79089068698357,0.0,0.00006024775496150817,16598.128853745544,-0.06743482346199216,6.230618990853801
 0.5096888765930335,0.32472843865333584,1.2623042403999576,2.524368240181236,174.79084916274647,0.0,0.0008302961968502852,1204.389474254469,-0.004355219789370132,6.616028547534377
 0.5190474903575468,0.33676287155808465,1.285920458688218,2.5234739762217986,174.79142169771333,0.0,0.0017211778354383194,580.9974887024603,0.061177326178677494,7.002377447880035
 0.5282395787895583,0.3487963157497125,1.3091088364338763,2.5226451983321567,174.7926084416135,0.0,0.0026125109453308043,382.7735159491846,0.12910492636947715,7.389789675460651
 0.5372735718563854,0.36082861376914804,1.3318914383074205,2.5218750673168215,174.79440959245127,0.0,0.003504403934705945,285.3552326250056,0.19937483064835312,7.778388112440328
 0.5461571994724517,0.37285960816948915,1.3542884641610469,2.521157664591956,174.79682539654655,0.0,0.004396959929941921,227.42986425468945,0.2719389195133769,8.168294755375543
